"වයඹ පලාත
tlNky;
khfhzk;
North
Western",5,"පුත්තලම
Gj;jsk;
Puttalam",Mundalama,Flood,2021.11.08,9449,27619,3,,,11,58,29,,,,,
,,,Karuwalagaswewa,Flood/High Wind,,614,1836,,,,1,39,3,,,,,
,,,Wennappuwa,Flood/High Wind,,757,3178,,,,,6,5,,1,4,16,Kolonjaadiya
,,,Wanathawilluwa,Flood,,2079,7509,1,,,21,106,10,,,,,
,,,Puttalama,"Heavy Rain/ Flash
Flood",,11261,43926,,,,13,29,16,3,,,,
,,,"Mahakumbukkadawal
a",Flood/Heavy Rain,,529,1988,2,1,,,53,11,4,,,,
,,,Dankotuwa,Flood/High Wind,,206,746,,,,1,8,11,,,,,
,,,Anamaduwa,Flood,2021.11.09,156,537,,,,1,17,2,,,,,
,,,Madampe,Flood,,1338,4221,,,,,23,,,,,,
,,,Arachchikattuwa,Flood/High Wind,,2693,9444,,,,2,15,49,,,,,
,,,Chilaw,Flood,,6722,26759,,,,1,12,6,1,,,,
,,,Kalpitiya,Flood,,3665,13423,,,,,1,2,,,,,
,,,Pallama,Flood/High Wind,,94,281,,,,,17,28,,,,,
,,,Nawagaththegama,Flood,,6,17,,,,,,,,,,,
,,,Mahawewa,Flood,,1340,4437,1,,,,,2,1,,,,
,,,Naththandiya,Flood,,1095,4499,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,42004,150420,7,1,0,51,384,174,9,1,4,16,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,42004,150420,7,1,0,51,384,174,9,1,4,16,
"දකුනු පලාත
njd;
khfhzk;
Southern",6,"හම්බන්තාට
`k;ghe;Njhl;il
Hambantota",Tangalle,Drowning,2021.11.21,,,1,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
"නැ්ගනහිර
පලාත
fpof;F
Eastern",7,"ත්‍රීකුණාමලය
jp.kiy
Trincomalee",Kinniya,Drowning,2021.11.23,,27,6,21,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,0,27,6,21,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,0,27,6,21,0,0,0,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,42899,153895,18,22,0,64,1052,188,10,5,23,81,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආප්‍ර දී ප ප් ද ා් කකළාඩිමප්නිාලික මරණයා ම , ධ්‍jයpUස්ත්‍.රථgpාuනjයPg; /nmfdhbHgj;g;jpy K>P Mfrh.i Prkajde;Jetp Keodpiipypiali k ;/ D isaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍/ර njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"්වබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
