,5,"ත්‍රීකුණාමලය
jp.kiy
Trincomalee",Muthur,Heavy Rain & Flood,2024.01.09,210,778,,,,,,,,,,,
,,,Verungal,,,36,87,,,,,,,,,,,
,,,Thampalagamuwa,,,11,43,,,,,,,,,,,
,,,Kuchchaveli,,,3,12,,,,,,,,,,,
,,,Seruwila,,,13,37,,,,,,,,1,13,37,T/Somadevi Vidyalaya
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,273,957,0,0,0,0,0,0,0,1,13,37,
,6,"මඩකලපුව
kl;lf;fsg;G
Batticaloa",Manmunai West,Flood,2024.01.09,18,47,,,,,,,,,,,
,,,Koralaipattu North,,,393,1207,,,,,,,,,,,
,,,Manmunai North,,,33,102,,,,,,,,,,,
,,,Eravur Pattu,,,115,362,,,,,1,,,1,27,38,"Eravur Pattu Kovil
building"
,,,Porathevu Pattu,,,290,1153,,,,,,,,,,,
,,,Anmunai West,,,1,4,,,1,,,,,,,,
,,,Kattankudy,,,1505,4875,,,,,,,,1,7,13,BT/ Bathuriya School
,,,Manmunai South,,,7,33,,,,,,,,,,,
,,,,,,2362,7783,0,0,1,0,1,0,0,2,34,51,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,2635,8740,0,0,1,0,1,0,0,3,47,88,
,7,"යාපනය
aho;g;ghzk; Jaffna",Chankanai,High Wind,2024.01.08,1,6,,,,,1,,,,,,
උතුරු පලාත,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1,6,0,0,0,0,1,0,0,0,0,0,
"tl khfhzk;
Northen",8,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Maritimepattu,"Heavy Rain & High
Wind",2024.01.08-09,26,99,,,,,6,3,,,,,
,,,Puthukudiyiruppu,,2024.01.09,7,27,,,,,,,,1,7,27,"Moonkilaru Primary
School"
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,33,126,0,0,0,0,6,3,0,1,7,27,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,34,132,0,0,0,0,7,3,0,1,7,27,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,3348,11170,0,0,1,3,112,6,0,19,399,1237,
,,,ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"වවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
