"මධ්‍යම පලාත
kj;jpa khfhzk;
Central",17,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Hanguranketha,Heavy Rain,2024.11.25/26,10,43,,,,,10,,,,,,
,,,Kothmale,"Heavy Rain / Cutting
Failure",2024.11.26,7,42,,,,,2,,,1,5,32,
,,,Thalawakele,"Heavy Rain / Cutting
Failure",2024.11.26,16,71,,,,,15,,,,,,
,,,Nuwara Eliya,"Heavy Rain / Cutting
Failure",2024.11.26,16,61,,,,,15,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,49,217,0,0,0,0,42,0,0,1,5,32,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,49,217,0,0,0,0,42,0,0,1,5,32,
"ඌව
Cth khfhzk;
Uva",18,"බදුේල
gJs;is
Badulla",Lunugala,"Heavy rain / High
Wind / Cutting Failure /
Flood / Land slide Risk",2024.11.24 /25 26,33,136,,,,,23,,,1,5,18,
,,,Haldummulla,,,6,24,,1,,,5,,,,,,"Injured due to Cutting
Failure"
,,,Hali Ela,,,75,302,,,,,64,,,,,,
,,,Ella,,,38,153,,,,,22,,,2,10,39,
,,,Ridimaliyadda,,,20,83,,,,,13,,,,,,
,,,Passara,,,54,213,,,,,31,,,1,1,6,
,,,Badulla,,,103,485,,4,,,73,,,1,5,28,"Injured due to Cutting
Failure"
,,,Welimada,,,13,51,,,,,13,,,,,,
,,,Meegahakiwula,,,22,69,,,,,20,,,,,,
,,,Uva Paranagama,,,30,119,,,,,27,,,,,,
,,,Bandarawela,,,43,140,1,,,,33,,,,,,"Death due to Cutting
Failure"
,,,Soranathota,,,45,173,,,,,10,,,1,10,39,
,,,Kandaketiya,,,19,60,,,,,16,,,,,,
,,,Haputhale,,,1,3,,,,,1,,,,,,
,,,Mahiyanganaya,,,258,941,,,,,,,,2,45,138,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,760,2952,1,5,0,0,351,0,0,8,76,268,
,19,"ලමානරාගල
nkhdwhfiy
Moneragala",Bibila,Lanslide Risk,2024.11.27,4,10,,,,,4,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,4,10,0,0,0,0,4,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,764,2962,1,5,0,0,355,0,0,8,76,268,
"උතුරුමැද පලාත
tlkj;jpa
khfhzk;
North Central",20,"අනුරාධ්‍පුර m.Guk;
Anuradhapura",Galenbidunuwewa,"Heavy rain / Flood /
High Wind",2024.11.26/27,5,17,,,,,5,,,,,,
,,,Kahatagasdigiliya,,,1738,5466,,,,,2,,,,29,89,
,,,Nochchiyagama,,,22,73,,,,1,,,,1,18,63,
,,,Horoupathana,,,129,409,,,,,,,,1,66,191,
,,,N.N.P.,,,1,2,,,,,1,,,,,,
,,,Palugaswewa,,,2,5,,,,,2,,,,,,
,,,Mahavilachchiya,,,21,72,,,,1,1,,,,20,69,
,,,Kebithigollewa,,,44,154,,,,,,,,,44,154,
,,,Thirappane,,,56,134,,,,,,,,,,,
,,,Ipalogama,,,8,25,,,,,,,,,5,18,
,,,Medawachchiya,,,5,14,,,,,2,,,,3,9,
,,,Palagala,,,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,2032,6374,0,0,0,2,14,0,0,2,185,593,
