,4,"කුරුනෑගල
FUdhfy;
Kurunegala",Polpithigama,Flood,2024.11.26 / 27,1,5,,,,,,,,,,,
,,,Mawathagama,,,24,86,,,,,,,,,,,
,,,Mallawapitiya,,,6,25,,,,,,,,,,,
,,,Ridigama,,,31,105,,,,,,,,,,,
,,,Ganewatta,,,18,41,,,,,,,,,,,
,,,Rasnayakapura,,,142,457,,,,,,,,2,139,451,
,,,Kurunegala,,,5,15,,,,,,,,,,,
,,,Ibbagamuwa,,,40,138,,,,,,,,,,,
,,,Wariyapola,,,136,449,,,,,,,,3,136,449,
,,,Maho,,,19,81,,,,,,,,1,19,81,
,,,Narammala,,,40,135,,,,,,,,,,,
,,,Pannala,,,40,135,,,,,,,,,,,
,,,Kobeigane,,,13,36,,,,,,,,,,,
,,,Panduwasnuwara west,,,20,74,,,,,,,,,,,
,,,Bingiriya,,,212,479,,,,,,,,,,,
,,,Maspotha,,,28,101,,,,,,,,,,,
,,,Nikaweratiya,,,84,278,,,,,,,,1,22,72,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,859,2640,0,0,0,0,0,0,0,7,316,1053,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,6619,21073,1,2,0,0,12,50,175,11,327,1098,
"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",5,"රත්නපුර
,uj;jpdGhp
Rathnapura",Kahawaththa,"Heavy Rain/ Tree
Fallen / High wind",2024.11.26/27,6,23,,,,,6,,,,,,
,,,Kolonna,,2024.11.26/27,7,31,,,,,7,,,,,,
,,,Eheliyagoda,,2024.11.26/27,6,24,,,,,6,,,,,,
,,,Kuruwita,,2024.11.26/27,9,31,,,,,9,,,,,,
,,,Nivithigala,,2024.11.26/27,2,9,,,,,2,,,,,,
,,,Weligepola,,2024.11.26/27,1,6,,,,,1,,,,,,
,,,Rathnapura,,2024.11.26/27,18,71,,,,,4,,,,,,
,,,Godakawela,,2024.11.26/27,2,4,,,,,2,,,,,,
,,,Kalawana,,2024.11.26/27,1,2,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,52,201,0,0,0,0,38,0,0,0,0,0,
,,,Kegalle,Rock Fallen,2024.11.26,1,4,,,,,1,,,,,,
,6,"කෑගේල
Nffhiy
Kegalle",Warakapola,Tree Fallen,2024.11.25,4,18,,,,,4,,,,,,
,,,,Rock Fallen,2024.11.24,1,4,,,,,1,,,,,,
,,,,Wall Collapse,2024.11.26,2,9,,,,,2,,,,,,
,,,Galigamuwa,Tree Fallen,2024.11.25,7,32,,,,,7,,,,,,
,,,Rambukkana,Wall Collapse,2024.11.26,2,8,,,,,1,,,,,,
,,,yatiyanthota,High wind,2024.11.26,8,33,,,,,8,,,,,,
,,,Ruwanwella,Flood,2024.11.26,4,17,,,,,1,,,,,,
,,,Aranayake,Cutting Faliure,2024.11.22,4,12,,,,,4,,,,,,
,,,Mawanella,Cutting Faliure,2024.11.24,6,23,,,,,6,,,,,,
,,,,Tree Fallen,2024.11.25,1,2,,,,,1,,,,,,
,,,,Cutting Faliure,2024.11.26,3,14,,,,,3,,,,,,
,,,Bulathkohupitiya,Cutting Faliure,2024.11.25,2,9,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,45,185,0,0,0,0,41,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,97,386,0,0,0,0,79,0,0,0,0,0,
