"උතුරුමැද පලාත
tlkj;jpa
khfhzk; North
Central",7,"අනුරාධ්‍පුර
m.Guk;
Anuradhapura",Kahatagasdigiliya,High Wind,2023.04.20,1,5,,,,,1,,,,,,
,,,Mihinthalaya,High Wind,2023.04.20,1,5,,,,,1,,,,,,
,,,Horowpothana,High Wind,2023.04.20,1,4,,,,,1,,,,,,
,,,Padaviya,High Wind,2023.04.20-21,17,49,,,,,17,,,,,,
,,,Talawa,High Wind,2023.04.20-21,2,5,,,,,2,,,,,,
,,,Palugaswewa,High Wind,2023.04.22,7,25,,,,,7,,,,,,
,,,Galenbindunuwewa,High Wind,2023.04.21-23,5,20,,,,,5,,,,,,
,,,Kebithigollewa,High Wind & Rain,2023.04.20,10,32,,,,,10,,,,,,
,,,,High Wind,2023.04.21,1,3,,,,,1,,,,,,
,,,Medawachchiya,High Wind,2023.04.20,1,3,,,,,1,,,,,,
,,,Rajanganaya,High Wind,2023.04.21,1,3,,,,,1,,,,,,
,,,Thambuttegama,High Wind,2023.04.21,1,5,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,48,159,0,0,0,0,48,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,48,159,0,0,0,0,48,0,0,0,0,0,
"මධ්‍යම පලාත
kj;jpa khfhzk;
Central",8,"මාතගල්
khj;jis
Matale",Ukuwela,Heavy Rain,2023.04.21-24,42,155,,1,,1,41,3,,,,,
,,,Rattota,Heavy Rain,2023.04.21-23,5,21,,,,,5,,,,,,
,,,Dambulla,Heavy Rain,2023.04.22,5,21,,,,,5,,,,,,
,,,Galewela,Heavy Rain,2023.04.22-23,3,14,,,,,3,,,,,,
,,,Matale,Heavy Rain,2023.04.23,1,7,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,56,218,0,1,0,1,55,3,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,56,218,0,1,0,1,55,3,0,0,0,0,
"දකුනු පලාත
njd; khfhzk;
Southern",9,"හම්බනගතාට
`k;ghe;Njhl;il
Hambantota",Okewela,High Wind,2023.04.23,2,6,,,,,2,,,,,,
,,,Ambalanthota,Crocodile Attack,2023.04.25,1,1,,1,,,,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,3,7,0,1,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,3,7,0,1,0,0,2,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,6547,21740,1,8,0,4,159,4,0,1,70,240,
,,,ආ ප ද ා කළමනාකරණ මධ්‍යසරථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
,,,,,"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,
,,,ෆැක්සර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"ගවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
