"මධ්‍යම පලාත
kj;jpa khfhzk;
Central",14,"නුවර fz;b
Kandy",Pujapitiya,High Wind / Rain,2024.05.22/23,3,12,,,,,3,,,,,,
,,,Pathahewaheta,Heavy Rain,,3,12,,,,,3,,,,,,
,,,Hatharaliyadda,High Wind / Rain,,7,27,,,,,7,,,,,,
,,,Udadumbara,High Wind / Rain,,3,13,,,,,3,,,,,,
,,,Harispatthuwa,High Wind / Rain,,7,26,,,,,7,,,,,,
,,,Delthota,High Wind / Rain,,18,61,,,,,18,,,,,,
,,,Pasbage,High Wind / Rain,,5,16,,,,,5,,,,,,
,,,Panvila,High Wind / Rain,,1,4,,,,,1,,,,,,
,,,Akurana,High Wind / Rain,,2,6,,,,,2,,,,,,
,,,Thumpane,High Wind / Rain,,4,13,,,,,4,,,,,,
,,,Gangaihala,High Wind / Rain,,9,21,,,,,9,,,,,,
,,,Gangawata,High Wind / Rain,,6,23,,,,,6,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,68,234,0,0,0,0,68,0,0,0,0,0,
,15,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Nuwara Eliya,Heavy Rain,2024.05.22,9,28,,,,,9,,,,,,
,,,Walapane,Heavy Rain,,12,50,1,2,,,12,,,1,11,45,
,,,Hanguranketha,High Wind,,16,56,,,,,16,,,1,6,22,
,,,Ambagamuwa,High Wind,,184,653,,,,,182,,,1,19,79,
,,,Kothmale,High Wind,,11,28,,,,,11,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,232,815,1,2,0,0,230,0,0,3,36,146,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,300,1049,1,2,0,0,298,0,0,3,36,146,
"උතුරුමැද පලාත
tlkj;jpa
khfhzk;
North Central",16,"අනුරාධ්‍පුර m.Guk;
Anuradhapura",Thambuttegama,High wind,2024.05.22,10,40,,,,,10,,,,,,
,,,Nachchaduwa,High wind,2024.05.22,4,15,,,,,4,,,,,,
,,,Nochchiyagama,High wind,2024.05.21,7,22,,,,,6,,,,,,
,,,Thalawa,High wind,2024.05.22,3,10,,,,,1,,,,,,
,,,MNP,High wind,2024.05.23,3,11,,,,,6,,,,,,
,,,Rajanganaya,High wind,2024.05.22,6,20,,,,,6,,,,,,
,,,Palagala,High wind,2024.05.22,2,7,,,,,3,,,,,,
,,,Madawachchiya,High wind,2024.05.23,1,2,,,,,1,,,,,,
,,,Kabathigollawa,High wind,2024.05.24,2,7,,,,,2,,,,,,
,,,Galnewa,High wind,2024.05.25,3,10,,,,,2,,,,,,
,,,Horowpathana,High wind,2024.05.26,4,17,,,,,4,,,,,,
,,,Ipologama,High wind,2024.05.26,1,4,,,,,1,,,,,,
,,,Thiappane,High wind,2024.05.26,2,7,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,48,172,0,0,0,0,47,0,0,0,0,0,
,17,"කපාකලානනරුව
nghyd;dWit
Polonnaruwa",Welikanda,High Wind,2024.05.17,1,4,,,,,1,,,,,,
,,,Thamankauwa,Lightning,2024.05.18,5,18,,,,,5,,,,,,
,,,Dimbulagala,High Wind,2024.05.18,2,7,,,,,2,,,,,,
,,,Lankapura,Flood,2024.05.18,4,10,,,,,,,,,,,
,,,Elahera,High Wind,2024.05.10,11,40,,,,,8,,,,,,
,,,Hingurakgoda,Heavy Rain,2024.05.11/12,2,8,,,,,2,,,,,,
,,,Medirigiriya,Lightning,2024.05.10,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,26,91,0,0,0,0,19,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,74,263,0,0,0,0,66,0,0,0,0,0,
