"ඌව
Cth khfhzk;
Uva",12,"බදුල්ල
gJs;is
Badulla",Mahiyanganaya,"Drinking water scarcity
due to prevailing dry
weather condition",2023.08.04,165,668,,,,,,,,,,,
,,,Badulla,,2023.08.07,316,1368,,,,,,,,,,,
,,,Haldemulle,,2023.08.21,383,1245,,,,,,,,,,,
,,,Meegahakivula,,2023.08.21,520,2130,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1384,5411,0,0,0,0,0,0,0,0,0,0,
,,"ගමානරාෙල
nkhdwhfiy
Moneragala",Buttala,,2023.08.07,145,486,,,,,,,,,,,
,,,Medagama,Drinking water scarcity,2023.08.15,3754,11311,,,,,,,,,,,
,13,,Thanamalvila,"due to prevailing dry
weather condition",2023.08.07,830,2359,,,,,,,,,,,
,,,Wellawaya,,2023.08.01,140,485,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,4869,14641,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,6253,20052,0,0,0,0,0,0,0,0,0,0,
"දකුනු පලාත
njd; khfhzk;
Southern",14,"හම්බන්ගතාට
`k;ghe;Njhl;il
Hambantota",Lunugamvehera,"Drinking water scarcity
due to prevailing dry
weather condition",2023.08.01,1458,6350,,,,,,,,,,,
,,,Thissamaharama,,2023.08.02,1154,4759,,,,,,,,,,,
,,,Katuwana,,2023.08.01,1200,5101,,,,,,,,,,,
,,,Weeraketiya,,2023.08.02,55,1162,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,3867,17372,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,3867,17372,0,0,0,0,0,0,0,0,0,0,
"Western
Nky; khfhzk;
බස්ත්‍රනාහිර පලාත",15,"ෙම්පහ
fk;g`h
Gampaha",Divulapitiya,"Drinking water scarcity
due to prevailing dry
weather condition",2023.08.10,1267,3949,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1267,3949,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1267,3949,0,0,0,0,0,0,0,0,0,0,
"මධ්‍යම පලාත
kj;jpa khfhzk
Central",17,"මාතගල්
khj;jis
Matale",Dambulla,"Drinking water scarcity
due to prevailing dry
weather condition",2023.08.07,13,35,,,,,,,,,,,
,,,Galewela,,2023.08.14,250,1180,,,,,,,,,,,
,,,Naula,,2023.08.14,613,1815,,,,,,,,,,,
,,,Wilgamuwa,,2023.08.22,4835,16842,,,,,,,,,,,
,,,Yatawatta,,2023.08.14,615,1895,,,,,,,,,,,
,,,Ukuwela,,2023.08.22,41,163,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,6367,21930,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,6367,21930,0,0,0,0,0,0,0,0,0,0,
,18,"ගපාගලාන්නරුව
nghyd;dWit
Polonnaruwa",Dimbulagala,"Drinking water
scarcity due to
prevailing dry weather
condition",2023.08.18,35,150,0,0,0,0,0,0,0,0,0,0,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,35,150,0,0,0,0,0,0,0,0,0,0,
,19,"අනුරාධ්‍පුර/m.Guk;/
Anuradhapura",Kebathigollawa,Heavy Rain & Wind,2023.08.21,4,14,,,,1,3,,,,,,
,,,Kahatagasdigiliya,Heavy Rain & Wind,2023.08.22,1,4,,,,,1,,,,,,
,,,Thalawa,High wind,2023.08.22,1,3,,,,,1,,,,,,
,,,"East Nuwaragam
Province",High wind,2023.08.23,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,7,25,0,0,0,1,6,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,35,150,0,0,0,0,0,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,81203,280400,0,0,0,0,0,0,0,0,0,0,
,,,"ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"ගවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,,,,
