"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",9,"රත්නපුර
,uj;jpdGhp
Rathnapura",Eheliyagoda,Lightning,2020.11.15,4,10,,,,,4,,,,,,
,,,Godakawela,Heavy Rain,2020.11.14-16,4,13,,,,,4,,,,,,
,,,,,2020.11.16,1,6,,,,,1,,,,,,
,,,Weligepola,Heavy Rain,2020.11.16,2,7,,,,1,1,,,,,,
,,,,,2020.11.18,1,4,,,,,1,,,,,,
,,,Opanayake,High wind,2020.11.16,5,22,,,,1,4,,,,,,
,,,Kolonna,Rock Fallen,2020.11.13,1,4,,,,,1,,,,,,
,,,,Cutting Faliure,2020.11.13,1,3,,,,,1,,,,,,
,,,,High wind,2020.11.15,3,16,,,,,3,,,,,,
,,,,Heavy Rain & High Wind,2020.11.16-18,4,15,,,,,4,,,,,,
,,,Pelmadulla,High wind,2020.11.11,2,6,,,,,2,,,,,,
,,,Nivithigala,Lightning,2020.11.15,1,5,,,,,1,,,,,,
,,,Kiriella,Heavy Rain,2020.11.16,2,6,,,,,-,,,,,,
,,,Balangoda,Landslide,2020.11.18,2,10,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,33,127,0,0,0,2,29,0,0,0,0,0,
,10,"කෑගල්ල
Nffhiy
Kegalle",Warakapola,High wind,2020.11.18,3,9,,,,,3,,,,,,
,,,Mawanella,Collapse of Wall,2020.11.16,1,2,,,,,1,,,,,,
,,,Ruwanwella,Lightning,2020.11.18,3,13,,,,,3,,,,,,
,,,,Cutting Faliure,2020.11.18,1,5,,,,,-,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,8,29,0,0,0,0,7,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,41,156,0,0,0,2,36,0,0,0,0,0,
"ඌව
Cth khfhzk;
Uva",11,"්මානරාගල
nkhdwhfiy
Moneragala",Monaragala,Landslide Risk,2020.11.19,20,80,,,,,,,,1,8,32,"Kolonvinna Galagediyawa
Temple"
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,20,80,0,0,0,0,0,0,0,1,8,32,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,20,80,0,0,0,0,0,0,0,1,8,32,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,515,1941,2,0,2,4,459,66,6,2,16,61,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා ක ළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"්වබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
