,,,,Cutting Failure,2019.12.02,1,5,,,,,1,,,,,,
,,,,Land Slide,2019.11.30,25,69,3,,1,,1,,,1,25,69,Seethan Tamil Collage
,,,Hankuranketha,Cutting Failure,2019.11.30,1,4,,,,,1,,,,,,
,,,Ambagamuwa,Flood,2019.11.30,50,237,,,,,1,,,,,,
,,,,Cutting Failure,2019.11.30,2,9,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,181,705,3,0,1,0,16,0,0,8,65,203,
,14,"ාතමල්
khj;jis Matale",Raththota,Heavy Rain,2019.12.00,16,62,,,,,,,,1,16,62,"Pitakandara Tamil
School"
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,16,62,0,0,0,0,0,0,0,1,16,62,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,302,1150,3,1,1,4,78,2,0,12,85,288,
"උතුරු ැද
පලාත/tlkj;jpa
khfhzk;/ North
Central/",15,"අනුරාධ්‍පුර m.Guk;
Anuradhapura",N.P.E,Heavy Rain,2019.11.30,19,61,,,,,19,,,,,,
,,,Rajanganaya,,,19,63,,,,,19,,,,,,
,,,Nochchiyagama,,,10,27,,,,,10,,,,,,
,,,Nachchaduwa,,,3,12,,,,,3,,,,,,
,,,N.P.C,,,43,141,,,,,,,,,,,
,,,Palagala,,,1,,,,,1,,,,,,,
,,,Kahatagasdigiliya,,,2,,,,,,2,,,,,,
,,,Thalawa,,,2,,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,99,304,0,0,0,1,55,0,0,0,0,0,
,16,"මපාමලාන්නරුව
nghyd;dWit
Polonnaruwa",Dimbulagala,High Wind,2019.12.02,13,44,,,,,13,,,,,,
,,,,Heavy Rain,2019.12.05,8,21,,,,2,6,,,,,,
,,,Elahara,High Wind,2019.12.01,3,5,,,,,3,,,,,,
,,,Thamankaduwa,Flash flood,2019.12.05,53,174,,,,1,5,,,,,,
,,,Lankapura,Flash flood,2019.12.05,60,219,,2,,,5,,,2,40,137,
,,,Medirigiriya,Heavy Rain,2019.12.05,15,62,,,,,1,1,,,,,
,,,Welikanda,Flash flood,2019.12.05,10,39,,,,1,9,,,,,,
,,,Higuragoda,Heavy Rain,2019.12.05,2,8,,1,,,1,1,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,164,572,0,3,0,4,43,2,0,2,40,137,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,263,876,0,3,0,5,98,2,0,2,40,137,
"වයඹ පලාත
tlNky;
khfhzk;
North Western",17,"පුත්තල Gj;jsk;
Puttalam",Mundalama,Flood,2019.12.01,193,710,,,,,1,,,1,78,295,
,,,Kalpitiya,,,880,2870,,,,,0,,,1,40,155,
,,,Wanathawilluwa,,,79,281,,,,,9,,,,,,
,,,Mhakumbukkadawala,,,17,51,,,,,3,,,,,,
,,,Nwagaththegama,,,50,152,,,,,1,,,,,,
,,,Puttalama,,,88,265,,,,,3,,,,,,
,,,Wennappuwa,,2019.12.04,52,203,,,,,39,,,,,,
,,,Chillaw,,2019.12.04,2,8,,,,,,2,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,1361,4540,0,0,0,0,56,2,0,2,118,450,
,18,"කුරුනෑගල
FUdhfy;
Kurunegala",Bamunakotuwa,Flash flood,2019.11.30,45,121,,,,,,,26,,,,
,,,Ibbagamuwa,Heavy Rain,2019.11.30,2,8,,,,,2,1,1,,,,
,,,Mallawapitiya,Heavy Rain,2019.11.30,13,61,,,,2,,,,,,,
,,,Alauwa,Land Slide,2019.12.03,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,61,194,0,0,0,2,3,1,27,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1422,4734,0,0,0,2,59,3,27,2,118,450,
,19,"හම්බන්මතාට
`k;ghe;Njhl;ilH
ambantota",Katuwana,Heavy Rain,"2019.11.30-
2019.12.03",5,18,,,,,5,,,,,,
,,,Thissamaharamaya,,2019.11.29/30,14,62,,,,,2,,,,,,
,,,Sooriyawewa,,2019.12.03,2,7,,,,,2,,,,,,
,,,Walasmulla,,2019.12.01,4,19,,,,,4,,,,,,
,,,Thangalla,,2019.12.02,1,6,,,,,,,,,,,
,,,Belliattha,,2019.12.03,1,3,,,,1,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,27,115,0,0,0,1,13,0,0,0,0,0,
