"නැමගනහිර පලාත
fpof;F
Eastern",,,Eravur pattu,Flood,2019.12.02,1094,3372,,,,,1,,,8,419,1248,"Library building,
Sivapuram,Savukkadi/
Community centre,
thusunami houseing
scheme, Thannamunai/
Mancholai
Manimandapam,Eravur 04/
Vigneshwara Vidyalayam,
Mavadivempu 01"
,,,Porathivu pattu,,2019.12.02,695,1947,,,,,16,,,1,45,127,"Pre School, Veththuchenai"
,,,Eravur pattuTown,,2019.12.04,2667,9038,,1,,,,,1,1,5,10,"Bathiyuthin Mahmuth
Vidyalaya"
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,9896,33187,0,2,0,1,39,1,1,16,736,2373,
,4,"අම්පාර
mk;ghiw
Ampara",Karaitivu,Heavy Rain,2019.11.26,37,144,,,,,10,1,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,37,144,0,0,0,0,10,1,0,0,0,0,
,5,"ත්‍රීකුණා ලය
jp.kiy
Trincomalee",Padavisripura,Heavy Rain,2019.11.22/29,2,13,,,,,2,,,,,,
,,,Seruwavila,,2019.11.30,1,3,,,,1,,,,,,,
,,,Town & Gravets,,2019.12.02/03,4,17,,,,,4,,,,,,
,,,Morawewa,Heavy Rain,2019.12.04,2,8,,,,,2,,,,,,
,,,Thampalakamam,Flood,2019.12.03/05,81,281,,,,,1,5,1,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,90,322,0,0,0,1,9,5,1,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,10023,33653,0,2,0,2,58,7,2,16,736,2373,
"උතුරු පලාත
tl khfhzk;
Northen",6,"න්නාර
kd;dhH
Mannar",Musali,Heavy Rain,2019.11.30,181,769,,,,,,,,,,,
,,,Mannar Town,,,23,85,,,,,,,,,,,
,,,Madhu,,,56,163,,,,,,,,,,,
,,,Nanattan,,,171,556,,,,,,,,1,5,12,RDS Building
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,431,1573,0,0,0,0,0,0,0,1,5,12,
,7,"මුලතිව්න
Ky;iyj;jPT
Mulaitivu",Maritimepattu,Flash flood,2019.11.25,1,1,,1,,,,,,,,,
,,,Oddusudan,Flood,2019.12.06,177,387,,1,,,,,,1,10,28,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,178,388,0,2,0,0,0,0,0,1,10,28,
,8,"කිලිමනාච්චිය
fpspnehr;rp
Killinochchi",Kandawalai,Heavy Rain,2019.12.02,77,215,,,,,,,,,,,
,,,Poonakary,Flood,2019.12.04,2,4,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,79,219,0,0,0,0,2,0,0,0,0,0,
,,,Vavuniya North,,,196,593,,,,,9,,,4,66,173,
,9,"වව්නියාව tTdpah
Vavuniya",Vavuniya South,Flood,2019.12.05,1,1,,,,,1,,,,,,
,,,Vengalacheddi kulam,,,86,293,,,,,45,,,1,86,293,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,283,887,0,0,0,0,55,0,0,5,152,466,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,971,3067,0,2,0,0,57,0,0,7,167,506,
,,,Kegalle,Cutting Failure,2019.11.30,1,6,,,,,1,,,,,,
,,,,,2019.12.01,2,11,,,,,,,,,,,
,,,,Tree Fallen,2019.12.01,1,3,,,,,1,,,,,,
,,,Galigamuwa,,2019.12.01,4,15,,,,,4,,,,,,
,,,,Tree Fallen,2019.12.02,2,9,,,,,2,,,,,,
,,,,Lightning,2019.12.03,1,4,,,,,1,,,,,,
,,,Ruwanwella,Tree Fallen,2019.11.30,1,5,,,,,1,,,,,,
,,,,Lightning,,1,2,,,,,1,,,,,,
,,,,Cutting Failure,,5,19,,,,,1,,,,,,
,,,Aranayaka,Cutting Failure,2019.11.30,1,4,,,,,1,,,,,,
,,,,Heavy Rain,2019.12.04,1,5,,,,,1,,,,,,
,,,,Heavy Rain,2019.12.01,1,5,,,,,1,,,,,,
,,,Warakapola,Tree Fallen,2019.12.01,1,4,,,,,1,,,,,,
,,,,,2019.11.30,1,5,,,,,1,,,,,,
,,,,Cutting Failure,2019.12.01,3,9,,,,,2,,,,,,
