"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 05th August 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purvie",,"ආපදාව mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"මධයම පලොත
kj;jpa khfhzk
Central",1,"නුෙරඑලිය
Etnuypah
Nuwara Eliya",Nuwara Eliya,Fire,2020.07.28,9,33,,,,,10,,,2,9,33,"Nuwara Eliya Pre School &
Cultural Hall"
,,,Walapane,High Wind,2020.07.28,2,7,,,,,2,,,,,,
,,,Kothmale,,2020.07.28,2,11,,,,,2,,,,,,
,,,,Tree fallen,2020.08.04,5,16,,,,,3,,,1,5,16,Sri Sumanarama Temple
,දිස්ික් එ තුෙ khtl;l $l;Lj;njhif District Total,,,,,18,67,0,0,0,0,17,0,0,3,14,49,
,,,Thumpane,Heavy Rain,,1,3,,,,,1,,,,,,
,2,නුෙර,Pathadumbara,Heavy Rain,2020.08.02,1,5,,,,,1,,,,,,
,,fz;b Kandy,Delthota,High Wind,,1,1,,,,,1,,,,,,
,,,Medadumbara,High Wind,,1,5,,,,,1,,,,,,
,දිස්ික් එ තුෙ khtl;l $l;Lj;njhif District Total,,,,,4,14,0,0,0,0,4,0,0,0,0,0,
,පළොත් ඵ තුෙ khfhz $l;Lj;njhif Province Total,,,,,18,67,0,0,0,0,17,0,0,3,14,49,
"Western
Nky; khfhzk
;බස්නොහිර පලොත",3,"ක ොළඹ
nfhOk;G
Colombo",Moratuwa,Wall collapse,2020.08.02,2,9,,3,,,2,,,,,,
,දිස්ික් එ තුෙ khtl;l $l;Lj;njhif District Total,,,,,2,9,0,3,0,0,2,0,0,0,0,0,
