,9,"කෑගේල Nffhiy
Kegalle",Kegalle,Tree Fallen,2022.08.01,1,2,,,,,1,,,,,,
,,,,,2022.08.03/04,3,10,,,,,3,,,,,,
,,,,,2022.08.04,1,4,,,,,1,,,,,,
,,,,,2022.08.04,1,2,,,,,1,,,,,,
,,,Ruwanwelle,High wind,2022.08.04,5,15,,,,,5,,,,,,
,,,,Tree Fallen,2022.08.01,6,23,,,,,6,,,,,,
,,,Rambukkana,Tree Fallen,,1,4,,,,,1,,,,,,
,,,Aranayaka,High wind,,1,4,,,,,1,,,,,,
,,,,,2022.08.02,2,5,,,,,2,,,,,,
,,,,Tree Fallen,2022.08.03/04,7,31,,,,,7,,,,,,
,,,,Cutting Failure,2022.08.03/04,2,6,,,,,2,,,,,,
,,,,High wind,2022.08.04/05,5,18,,,,,5,,,,,,
,,,Bulathkohupitiya,Rock fallen,2022.08.03,1,3,,,,,1,,,,,,
,,,Warakapola,Tree Fallen,2022.08.02,2,11,,,,,2,,,,,,
,,,,Cutting Failure,2022.08.03,1,5,,,,,1,,,,,,
,,,,High wind,2022.08.05/07,2,4,,1,,,2,,,,,,
,,,Deraniyagala,Landslide Risk,2022.08.02,2,9,,,,,,,,,,,
,,,,Flood,2022.08.01,1,3,,,,,,,,,,,
,,,,Cutting Failure,2022.08.02,1,5,,,,,1,,,,,,
,,,,Tree Fallen,2022.08.02,1,4,,,,,,,,,,,
,,,Galigamuwa,Tree Fallen,2022.08.03,2,4,,,,,2,,,,,,
,,,Mawanella,Tree Fallen,2022.08.03/04,2,7,,,,,2,,,,,,
,,,,,2022.08.05,1,4,,,,,1,,,,,,
,,,,Couple of wall,2022.08.02,1,4,,,,,,,,,,,
,,,,Rock fallen,2022.08.08,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,98,368,0,3,0,0,89,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1882,7164,1,3,0,0,1129,109,0,0,0,0,
"Western Nky;
khfhzk
;බස්ත්‍රනාහිර පලාත",10,"ගම්පහ fk;g`h
Gampaha",Dompe,Tree Fallen,2022.08.02,1,4,,,,,1,,,,,,
,,,Minuwangoda,High wind,2022.08.01,2,5,,,,,2,,,,,,
,,,Mahara,,2022.08.02,1,4,,,,,1,,,,,,
,,,Aththanagalla,,2022.08.02,2,10,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,6,23,0,0,0,0,6,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,6,23,0,0,0,0,6,0,0,0,0,0,
"නැලගනහිර
පලාත/fpof;F/Eas
tern/",11,"ත්‍රීකුණාමලය
jp.kiy
Trincomalee",Padavisipura,High wind,2022.08.05,1,3,,,,,1,,,,,,
,,,Verungal,,2022.08.08,1,5,,,,,1,,,,,,
,,,Kanthale,,2022.08.09,1,2,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,3,10,0,0,0,0,3,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,3,10,0,0,0,0,3,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,3983,15353,5,5,3,17,1887,110,0,1,4,8,
,,,"ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැේ / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"ලවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
