"Western
Nky; khfhzk;
බස්ත්‍රනාහිර පලාත",4,"ගම්පහ
fk;g`h
Gampaha",Gampaha,Flood,"2023.11.02 to
2023.11.12",235,912,,,,,,,,,,,
,,,Minuwangoda,Flood,,52,187,,,,,,,,3,6,23,
,,,Aththanagalla,Flood,,279,1040,,,,,,,,7,252,977,
,,,Katana,Flood,,88,369,,,,,,,,,,,
,,,Ja Ela,Flood,,251,1104,,,,,,,,2,20,74,
,,,Dompe,Heavy Rain,,7,28,,,,,,,,1,7,28,
,,,Wattala,Flood,,1907,8019,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,2819,11659,0,0,0,0,0,0,0,13,285,1102,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,2819,11659,0,0,0,0,0,0,0,13,285,1102,
"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",5,"රත්නපුර
,uj;jpdGhp
Rathnapura",Balangoda,Landslide,2023.11.12,7,29,,,4,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,7,29,0,0,4,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,7,29,0,0,4,0,0,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,5304,20549,0,0,4,1,8,0,0,22,428,1569,
,,,ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
,,,ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"වවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
