"උතුරු පලාත
tl khfhzk;
Northen",3,"කිලිනනාච්චිය
fpspnehr;rp
Killinochchi",Karachchi,Drought,2024.04.17,432,946,,,,,,,,,,,"Drinking water is being
distributed for drought
areas"
,,,Poonakary,High wind,2024.05.22,4,13,,,,,4,,,,,,
,,,,High wind,2024.05.23,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,437,962,0,0,0,0,5,0,0,0,0,0,
,4,"යාපනය
aho;g;ghzk; Jaffna",Nallur,High Wind,2024.05.22,2,4,,,,,1,,,,,,
,,,,High Wind,2024.05.24,2,8,,,,,2,,,,,,
,,,Velanai,High Wind,2024.05.16,1,1,,,,,1,,,,,,
,,,,Lightning,2024.05.16,,,,,,,,,1,,,,
,,,,High Wind,2024.05.18,,,,,,,,,1,,,,
,,,Tellippalai,High Wind,2024.05.19,1,2,,,,,1,,,,,,
,,,Jaffna,High Wind,2024.05.20,1,4,,,,,1,,,,,,
,,,Kopay,Lightning,2024.05.20,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,8,23,0,0,0,0,7,0,2,0,0,0,
,5,"මුලතිව්
Ky;iyj;jPT
Mullaitivu",Maritimepattu,High Wind,2024.05.24,2,10,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,2,10,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,447,995,0,0,0,0,14,0,2,0,0,0,
,6,"කළුතර
fSj;Jiw
Kalutara",Walallavita,"Cutting faliture/High
wind/Flood/ Heavy
Rain",2024.06.01,13,50,,1,,,13,,,,,,
,,,Mathugama,Flash Flood,2024.06.01,306,1136,,,,,,,,3,62,206,
,,,Palindanuwara,High Wind,2024.06.01,2,6,,,,,1,,,,,,
,,,Bulathsinhala,Flash Flood,2024.06.01,4,10,,,,,,,,,,,
,,,ingiriya,"Flash Flood /
Lightning/ Rock Fallen",2024.06.01,22,82,,1,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,347,1284,0,2,0,0,16,0,0,3,62,206,
"Western
Nky; khfhzk;
බස්ත්‍රනාහිර පලාත",7,"ගම්පහ
fk;g`h
Gampaha",Biyagama,Heavy Rain,2024.05.21,14,73,,,,,,,,,,,
,,,Dompe,"High Wind/Tree fallan/
Flood",2024.05.21/23/24,2,5,,,,,,,,,,,
,,,"From 2024.05.29
Situation 1600 hrs",High wind,2024.05.29,,,,,,1,617,6,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,16,78,0,0,0,1,617,6,0,0,0,0,
,8,"නකාළඹ
nfhOk;G Colombo",Padukka,Flood,2024.06.01,14,40,,,,,,,,1,14,40,
,,,Seethawaka,,2024.06.02,,,4,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,14,40,4,0,0,0,0,0,0,1,14,40,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,377,1402,4,2,0,1,633,6,0,4,76,246,
