"සබරගමුව පලොත
rg;ufKt
Sabaragamuwa",10,"රත්නපුර
,uj;jpdGhp
Rathnapura",Kahawaththa,High Wind,2026.06.11,3,13,,,,,3,,,,,,
,,,Kalawana,High Wind,2026.06.11,2,6,,,,,2,,,,,,
,,,Eheliyagoda,High Wind,2026.06.11,16,54,,,,,16,,,,,,
,,,Kuruwita,High Wind,2026.06.11,3,9,,,,,3,,,,,,
,,,Ayagama,Tree Falling,2026.06.11,1,3,,,,,1,,,,,,
,,,Niwithigala,Tree Falling,2026.06.11,1,6,,,,,1,,,,,,
,,,Pelmadulla,Heavy Rain,2026.06.12,2,7,,,,,2,,,,,,
,,,Godakawela,Heavy Rain,2026.06.12,5,16,,,,,,,,,,,
,දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,33,114,0,0,0,0,28,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,33,114,0,0,0,0,28,0,0,0,0,0,
"උතුරු පලොත
tl khfhzk;
Northen ;",11,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Puthukudiyiruppu,High Wind,2026.06.12,1,2,,,,,,,,,,,
,දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1,2,0,0,0,0,0,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1,2,0,0,0,0,0,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,246,920,6,5,0,0,231,2,2,0,0,0,
ආපදො කළමනොකරණ මධ්‍යස්ථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,,,,
,,,,,,,"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,
