"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuw
a",4,"රත්නපුර
,uj;jpdGhp
Rathnapura",Elapatha,Flood / Landslide,2021.06.02/04,71,254,,,,,2,,,1,1,5,
,,,Ehaliyagoda,,,376,1446,,,,,375,,,1,3,9,
,,,Ayagama,,,85,303,1,1,1,3,3,,,3,19,69,
,,,Kalawana,,,9,31,,,,,9,,,,,,
,,,Nivithigala,,,6,23,,,,,6,,,,,,
,,,Rathnapura,,,14,50,,,,,1,1,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,561,2107,1,1,1,3,396,0,0,5,23,83,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,561,2107,1,1,1,3,396,0,0,5,23,83,
"වයඹ පලාත
tlNky;
khfhzk;
North Western",5,"පුත්තලම Gj;jsk;
Puttalam",Chilaw,Flood / High Wind,2021.06.03,280,944,,,,,,,,,,,
,,,Madampe,,,3,11,1,,,,,,,,,,
,,,Mundalama,,,249,787,,,,,3,,,,,,
,,,Dankotuwa,,,68,232,,,,,3,,,,,,
,,,Mahakumbukkadawala,,,11,32,,,,,,,,,,,
,,,Wennappuwa,,,23,70,,,,,,,,,,,
,,,Puttalama,,,228,871,,,,,1,,,,,,
,,,Mahawewa,,,53,190,,,1,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,915,3137,1,0,1,0,7,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,915,3137,1,0,1,0,7,0,0,0,0,0,
,6,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Nuwaraeliya,Flood,2021.06.03,67,290,,,,,,,,1,10,44,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,67,290,0,0,0,0,0,0,0,1,10,44,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,67,290,0,0,0,0,0,0,0,1,10,44,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,31990,133280,3,1,2,7,468,1,0,33,1145,5182,
,,,"රාජකාරි භාර නිළධාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා කළමනාකරණ මධයස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"කවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
