"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",4,"කෑගල්ල
Nffhiy
Kegalle",Aranayaka,High Wind,2024.02.01,2,7,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,2,7,0,0,0,0,2,0,0,0,0,0,
,5,,Weligepola,Heavy Rain,2024.01.30,2,9,,,,,2,,,,,,
,,,,Lightning,2024.02.01,1,6,,,,,1,,,,,,
,,රත්නපුර,Opanayaka,Heavy Rain,2024.01.31,1,1,,,,,1,,,,,,
,,",uj;jpdGhp
Rathnapura",Balangoda,Heavy Rain,2024.02.01,1,5,,,,,1,,,,,,
,,,Imbulpe,Heavy Rain,2024.02.01,1,6,,,,,1,,,,,,
,,,Elapatha,Cutting Failure,2024.02.01,3,9,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,9,36,0,0,0,0,9,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,11,43,0,0,0,0,11,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,514,1720,0,0,0,3,51,2,0,12,106,386,
,,,ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"වවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
