"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 12th July 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு
Administrative purvie",,"ආපදාව mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவட்டம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களின்
சேதங்கள்; Small,
Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"මධ්‍යම ොත
kj;jpa khfhzk;
Central",1,"නුවර
fz;b
Kandy",Akurana,High Wind,2020.07.06,1,4,,,,,1,,,,,,
,,,Harispattuwa,Fire,2020.07.07,1,6,,,,1,,,,,,,
,,,,High Wind,2020.07.09,1,3,,,,,1,,,,,,
,,,Udunuwara,High Wind,2020.07.05,1,1,,,,,1,,,,,,
,,,Kundasale,High Wind,2020.07.06,1,2,,,,,1,,,,,,
,,,Ududumbara,High Wind,2020.07.09,,,,,,,,,1,,,,
,,,Minipe,High Wind,2020.07.09,1,5,,,,,1,,,,,,
,,,Panwila,Heavy Rain,2020.07.10,2,8,,,,,2,,,,,,
,දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,8,29,0,0,0,1,7,0,1,0,0,0,
,ළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,8,29,0,0,0,1,7,0,1,0,0,0,
,2,"යො නය
aho;g;ghzk;
Jaffna",Chavakachcheri,High Wind,2020.07.05,1,5,,,,,1,,,,,,
,,,Karaveddy,Fire,2020.07.08,1,3,,,,,,,,,,,
උතුරු ොත,දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,2,8,0,0,0,0,1,0,0,0,0,0,
"tl khfhzk
Northen",3,"මන්නොරම
kd;dhH Mannar",Mannar Town,High Wind & Lightning,2020.07.09,2,10,,,,,2,,,,,,
,,,Manthaiwest,,,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,3,13,0,0,0,0,3,0,0,0,0,0,
,ළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,5,21,0,0,0,0,4,0,0,0,0,0,
"බස්ත්‍රනොහිර ොත
Western
Nky; khfhzk ;",4,"ක ොළඹ
nfhOk;G
Colombo",Thimbirigasyaya,Fire,2020.07.05,,,,,,,,5,,,,,
,දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,0,0,0,0,0,0,0,5,0,0,0,0,
,ළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,0,0,0,0,0,0,0,5,0,0,0,0,
"දකුනු ොත
njd; khfhzk;",5,"හම්බන්කතොට
`k;ghe;Njhl;il
Hambantota",Hambantota,Tree Falean,2020.07.04,1,4,,,,,1,,,,,,
,,,Beliatta,Cutting Failure,2020.07.07,1,4,,,,,1,,,,,,
Southern,දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,2,8,0,0,0,0,2,0,0,0,0,0,
,ළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,2,8,0,0,0,0,2,0,0,0,0,0,
,6,"ක ොක ොන්නරුව
nghyd;dWit
Polonnaruwa",Lankapura,High Wind & Lightning,2020.07.08,19,76,1,,,,15,3,,,,,
,දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,19,76,1,0,0,0,15,3,0,0,0,0,
"උතුරුමැද ොත
tlkj;jpa
khfhzk;
North Central",7,"අනුරොධ්‍පුර
m.Guk;
Anuradhapura",Mihinthale,High Wind,2020.07.08,2,9,,,,,2,,,,,,
,,,Palugaswewa,,,1,3,,,,,1,,,,,,
,,,Medawachchiya,,,16,61,,,,,16,,,,,,
,,,Galenbidunuwewa,,,2,7,,,,,2,,,,,,
,,,N.P.C,,,61,213,,,,1,60,2,,,,,
,දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,82,293,0,0,0,1,81,2,0,0,0,0,
,ළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,101,369,1,0,0,1,96,5,0,0,0,0,
"ඌව
Cth khfhzk;
Uva",8,"කමොනරොග
nkhdwhfiy
Moneragala",Thanamalvila,"High Wind & Heavy
Rain",2020.07.09,5,18,,,,,5,,,,,,
,,,Buththala,Lightning,,1,1,1,,,,,,,,,,
,,,,"High Wind & Heavy
Rain",,15,62,,,,,15,,,,,,
,,,Badalkumbura,Drawning,,1,1,1,,,,,,,,,,
,,,,"High Wind & Heavy
Rain",,2,4,,,,,2,,,,,,
,,,Siyambalanduwa,,,18,72,,,,,18,,,,,,
,,,Madulla,,2020.07.08,2,9,,,,,2,,,,,,
,දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,44,167,2,0,0,0,42,0,0,0,0,0,
