"මධ්‍යම පලාත
kj;jpa khfhzk
Central",5,"නුවර
fz;b
Kandy",Kundasale,Tree Fallen,2023.11.02,,,1,3,,,,1,,,,,
,,,Pathahewaheta,Cutting Faliure,2023.11.02,1,6,,,,,1,,,,,,
,,,,Flood,2023.11.02,2,7,,,,,,,,,,,
,,,,Landslide Risk,2023.11.02,8,35,,,,,,,,,,,
,,,Hatharaliyadda,Heavy Rain,2023.11.01,2,6,,,,,2,,,,,,
,,,Udapalatha,Heavy Rain,2023.11.01-02,2,10,,,,,2,,,,,,
,,,Poojapitiya,Cutting Faliure,2023.11.02,1,6,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,16,70,1,3,0,0,6,1,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,16,70,1,3,0,0,6,1,0,0,0,0,
"Western
Nky; khfhzk;
බස්ත්‍රනාහිර පලාත",6,"ගම්පහ
fk;g`h
Gampaha",Gampaha,Flood,2023.11.02,43,140,,,,,,,,,,,
,,,Minuwangoda,Flood,2023.11.02,,,,,,,,,,1,3,13,
,,,Aththanagalla,Flood,2023.11.02,16,81,,,,,,,,2,41,177,
,,,Meerigama,Heavy Rain,2023.11.01,1,3,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,60,224,0,0,0,0,0,0,0,3,44,190,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,60,224,0,0,0,0,0,0,0,3,44,190,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,372,1415,1,3,0,0,45,1,0,10,158,564,
,,,ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
,,,ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"වවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
