,,,,,2023.10.23/24,6,20,,,,,6,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,9,31,0,0,0,0,9,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1268,5063,0,0,0,21,668,0,0,1,4,21,
"ධ්‍ය පලාත/
kj;jpa khfhzk;
/ Central",6,"ාතමල්/khj;jis/M
atale",Vilgamuwa,Heavy Rain,2023.10.22,1,1,,,,1,,,,,,,
,,,Matale,Heavy Rain,2023.10.19,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,2,4,0,0,0,1,1,0,0,0,0,0,
,7,නුවර/fz;b/Kandy,Udapalatha,"Heavy Rain/Cutting
failiture",2023.10.20/21,5,21,,,,,5,,,,,,
,,,Yatinuwara,Heavy Rain,2023.10.20,3,11,,,,,3,,,,,,
,,,Madadumbara,"Heavy Rain/ High
Wind",2023.10.18,1,4,,,,,1,,,,,,
,,,Thumpane,,2023.10.23,2,5,,,,,2,,,,,,
,,,Pathdumbara,,2023.10.22,3,10,,,,,3,,,,,,
,,,Doluwa,Lightning,2023.10.24,1,2,,,,,1,,,,,,
,,,Hatharaliyadda,Rock Fallan,2023.10.23,1,5,,,,,1,,,,,,
,,,Pathhewahata,Landslide Risk,2023.10.23,1,3,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,17,61,0,0,0,0,16,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,19,65,0,0,0,1,17,0,0,0,0,0,
"වයඹ
පලාත/tlNky;
khfhzk;/ North
Western",8,"කුරුනෑගල/
FUdhfy;/
Kurunegala",Alauwwa,Tree Fallan,2023.10.22,1,5,,,,,1,,,,,,
,,,Ridigama,"Heavy Rain/ High
Wind",2023.10.22,1,2,,,,,1,,,,,,
,,,Polgahawela,,2023.10.23,3,12,,,,,2,,,,,,
,,,Kuliyapitiya west,Flash flood,2023.10.23,1,5,,,,,1,,,,,,
,,,Ganewattha,Lightning,2023.10.16,2,5,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,8,29,0,0,0,0,7,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,8,29,0,0,0,0,7,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,1956,7439,0,0,0,26,996,0,0,9,214,732,
,,,ආ ප ද ා කළ නාකරණ ධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
,,,ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"මවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
