"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 03rd November 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purview",,"ආපදාව
mdHj;jk Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l
Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"ඌෙ
Cth khfhzk;
Uva",1,"බදුල්ල
gJs;is
Badulla",Welimada,Fire,2020.08.17,12,54,,,,12,,,,1,12,54,Alakolagala Day Care Centre
,දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total,,,,,12,54,0,0,0,12,0,0,0,1,12,54,
,පළාත් ඵකතුෙ khfhz $l;Lj;njhif Province Total,,,,,12,54,0,0,0,12,0,0,0,1,12,54,
"සබරෙමුෙ පලාත
rg;ufKt
Sabaragamuwa",2,"රත්නපුර
,uj;jpdGhp
Rathnapura",Balangoda,Rock Fallen Risk,2020.10.12,13,56,,,,,,,,2,13,56,"1. Upper Balangoda
Paththini Kovil 2.
Upper Balangoda
Gnanarama Temple"
,දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total,,,,,13,56,0,0,0,0,0,0,0,2,13,56,
,පළාත් ඵකතුෙ khfhz $l;Lj;njhif Province Total,,,,,13,56,0,0,0,0,0,0,0,2,13,56,
"උතුරු පලාත
tl khfhzk
Northen",3,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Maritimepattu,Missing at the Sea,2020.10.19,,,,,2,,,,,,,,"2 Fishieres were missing in
Mullaitivu sea area. They
living in trinco town."
