"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Drought Situation Report- Sri Lanka
දිනය /jpfjp / Date : 30th June 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purvie",,"ආපදාව mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
මධ්‍යම ොත,1,"නුවර
fz;b
Kandy",PasbageKorale,High Wind,2020.06.19,1,8,,,,,1,,,,,,
,,,,,2020.06.26,1,7,,,,,1,,,,,,
,,,Udunuwara,,2020.06.21,1,4,,,,,1,,,,,,
,,,,,2020.06.25,1,5,,,,,1,,,,,,
,,,Panvila,,2020.06.19,2,6,,,,,2,,,,,,
,,,Minipe,,2020.06.22,2,5,,,,,2,,,,,,
kj;jpa khfhzk;,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,8,35,0,0,0,0,8,0,0,0,0,0,
Central,2,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Ambagamuwa,Fire,2020.06.27,1,6,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,6,0,0,0,0,1,0,0,0,0,0,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,9,41,0,0,0,0,9,0,0,0,0,0,
,,හම්බන්නතොට,Katuwana,High Wind,2020.06.19,1,5,,,,,1,,,,,,
දකුනු ොත,3,`k;ghe;Njhl;il,Beliatta,Tree Fallean,2020.06.21,1,4,,,,,1,,,,,,
njd; khfhzk;,,Hambantota,Tissamaharamaya,High Wind,2020.06.24,1,4,,,,,1,,,,,,
Southern,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,3,13,0,0,0,0,3,0,0,0,0,0,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,3,13,0,0,0,0,3,0,0,0,0,0,
,,,Mawanella,Tree Fallean,2020.06.21,1,3,,,,,1,,,,,,
"ස්ත්‍බරගමුව ොත
rg;ufKt
Sabaragamuwa",4,"කෑගල්
Nffhiy
Kegalle",,,2020.06.24/25,2,9,,,,,2,,,,,,
,,,Deraniyagala,Cutting Failure,2020.06.26,4,14,,,,,4,,,,,,
,,,Yatiyantota,High Wind,2020.06.11-22,10,44,,,,,10,,,,,,
,,,Ruwanwella,Lightning,2020.06.21,1,2,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,18,72,0,0,0,0,18,0,0,0,0,0,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,18,72,0,0,0,0,18,0,0,0,0,0,
"ඌව
Cth khfhzk;
Uva",5,"බදුල්
gJs;is
Badulla",Soranathota,Heavy rain,2020.06.24,2,11,,,,,2,,,,,,
,,,Badulla,Tree Fallean,2020.06.25,3,9,,,,,3,,,,,,
,,,Ridimaliyadda,High Wind,2020.06.27,1,4,,,,,1,,,,,,
,,,Haliela,,2020.06.28,6,18,,,,,6,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,12,42,0,0,0,0,12,0,0,0,0,0,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,12,42,0,0,0,0,12,0,0,0,0,0,
"උතුරු ොත
tl khfhzk;",6,"කිලින ොච්චිය
fpspnehr;rp
Killinochchi",Karachchi,High Wind,2020.06.27,1,1,,,,,1,,,,,,
Northen,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,1,0,0,0,0,1,0,0,0,0,0,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1,1,0,0,0,0,1,0,0,0,0,0,
"උතුරුමැද ොත
tlkj;jpa",7,"න ොන ොන් රුව
nghyd;dWit
Polonnaruwa",Higurakgoda,High Wind,2020.06.11,1,3,,,,,1,,,,,,
"khfhzk;
North Central",දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,3,0,0,0,0,1,0,0,0,0,0,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1,3,0,0,0,0,1,0,0,0,0,0,
"ැනග හිර ොත
fpof;F khfhzk;",8,"ත්‍රීකුණොම ය
jp.kiy
Trincomalee",Gomarankadawela,High Wind,2020.06.16,2,7,,,,,2,,,,,,
,,,Thambalagamam,,2020.05.28,1,4,,,,,1,,,,,,
Eastern,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,3,11,0,0,0,0,3,0,0,0,0,0,
