"නැමගනහිර පලාත
fpof;F
Eastern",5,"ත්‍රීකුණා ලය
jp.kiy
Trincomalee",Verugal,Flood,2023.12.31,168,480,,1,,,,,,1,120,341,
,,,Kinniya,,2023.12.30,139,297,,,,,,,,,,,
,,,Seruwila,,2024.01.01,10,32,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,317,809,0,1,0,0,0,0,0,1,120,341,
,6,"අම්පාර
mk;ghiw
Ampara",Karaitheevu,Heavy Rain / Wind,2023.12.29,554,1963,,,,,,,,,,,
,,,Sammanthurai,,2023.12.28,37,152,,,,,,,,,,,
,,,,,2023.12.31,56,222,,4,,,56,,,,,,
,,,Ampara,,2023.12.29,13,45,,,,,5,,,,,,
,,,Pothuvil,,2023.12.30,1556,6076,,,,,,,,,,,
,,,Lahugala,,2023.12.30,1761,4729,,,,,,,,,,,
,,,Dehiyathakndiya,,2023.12.31,7,27,,,,,7,,,,,,
,,,Sainthamaruthu,,2023.12.31,3,11,,,,,3,,,,,,
,,,Mahaoya,,2023.12.30,5,26,,,,,5,,,,,,
,,,Uhana,,2023.12.31,5,14,,,,,5,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,3997,13265,0,4,0,0,81,0,0,0,0,0,
,7,ඩකලපුව,Eravur Pattu,Flood/ High Wind,2023.12.28/30,443,1993,,,,,1,,,,,,
,,"kl;lf;fsg;G
Batticaloa",Koralai Pattu North,Flood,2023.12.31,47,139,,,,,,,,1,47,139,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,490,2132,0,0,0,0,1,0,0,1,47,139,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,4804,16206,0,5,0,0,82,0,0,2,167,480,
"ධ්‍ය පලාත
kj;jpa khfhzk;
Central",7,නුවරඑලිය,Haguranketha,Heavy Rain,2023.12.29/30/31,38,137,,,,,38,1,,,,,
,,Etnuypah,Walapane,Heavy Rain,2023.12.27/29/30/31,19,60,,,,,3,,,1,16,45,Liyanwala Collage
,,Nuwara Eliya,Nuwaraeliya,High wind,2023.12.27,4,16,,,,,4,,,1,4,16,Konkodiya Chearch
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,61,213,0,0,0,0,45,1,0,2,20,61,
,8,,Galewela,Heavy Rain,2023.12.29/30/31,5,14,,,,,5,,,,,,
,,,Ukuwela,Heavy Rain,2023.12.29,1,4,,,,,1,,,,,,
,,,Raththota,Heavy Rain,2023.12.27 to 31,22,61,,,,,22,,,,,,
,,"ාතමල්
khj;jis Matale",Abangangakorale,Cutting Faliure,2023.12.28,1,2,,,,,1,,,,,,
,,,Naula,Heavy Rain,2023.12.22,1,4,,,,,1,,,,,,
,,,Wilgamuwa,Flood,2024.01.01,10,35,,,,,,,,1,10,35,Sailabimbaramaya Temple
,,,Laggala pallegama,Heavy Rain,2023.12.31,8,19,,,,,6,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,48,139,0,0,0,0,36,0,0,1,10,35,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,109,352,0,0,0,0,81,1,0,3,30,96,
"උතුරු ැද පලාත
tlkj;jpa
khfhzk; North
Central",9,"අනුරාධ්‍පුර
m.Guk;
Anuradhapura",Ipalogama,Flood,2023.12.30,2,9,,,,,,,,,,,
,,,Galnewawa,Flood,2023.12.30,5,24,,,,,,,,,,,
,,,Palagala,Heavy Rain,2023.12.30,2,8,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,9,41,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,9,41,0,0,0,0,2,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,5687,19202,0,6,0,3,361,4,0,20,508,1589,
,,,ආ ප ද ා කළ නාකරණ ධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"මවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
