,,,,,2022.11.13,2,11,,,,,2,,,,,,
,,,,Lightning,2022.11.13,14,60,,,,,3,,,,,,
,,,Rambukkana,Lightning,2022.11.07,13,61,,2,,,3,,,,,,
,,,,Cutting Faliure,2022.11.04,3,19,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,74,297,0,2,0,0,51,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,104,398,0,4,0,0,78,0,0,0,0,0,
"ඌව
Cth
khfhzk ;
Uva",3,"බදුල්ල
gJs;is
Badulla",Welimada,Heavy Rain,2022.11.11/15,2,8,,,,,2,,,,,,
,,,Bandarawela,,2022.10.31,7,25,1,,,,7,,,,,,
,,,Ella,Heavy Rain,2022.11.13/14,3,11,,,,,3,,1,,,,
,,,Uva Paranagama,Heavy Rain,2022.11.13/14/15,2,10,,,,,2,,2,,,,
,,,Hali Ela,High Wind & Rain,2022.11.02/13/14,11,35,1,,,,11,,,,,,
,,,Meegahakiula,High Wind & Rain,2022.11.14/17,4,13,,,,,4,,,,,,
,,,Passara,Landslide Risk /Heavy Rain,2022.11.10/14,101,403,,,,,27,,,1,8,33,
,,,Badulla,High Wind & Rain,"2022.11.12/13/14/
15",22,77,,1,,,13,,5,,,,
,,,Lunugala,Heavy Rain,2022.11.03/13,4,12,1,,,,4,,1,,,,
,,,Soranathota,Heavy Rain,2022.11.13,1,2,,,,,1,,,,,,
,,,Haputhale,Landslide/Cutting Faliure/Fire,2022.11.05-16,4,18,,,,,4,1,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,161,614,3,1,0,0,78,1,9,1,8,33,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,161,614,3,1,0,0,78,1,9,1,8,33,
"මධ්‍යම පලාත
kj;jpa
khfhzk;
Central",4,"නුවර
fz;b Kandy",Akurana,"Heavy Rain &
Highwind",2022.11.07,3,11,,,,,3,,,,,,
