,දිස්ික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,21,76,0,0,0,0,18,0,0,0,0,0,
,පළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,69,258,0,0,0,1,61,1,0,1,3,19,
"උතුරු
පලොත/tl
khfhzk;/
Northen/ ;",4,"උතුරු පලොත/tl
khfhzk;/
Northen/ ;","කිලිකනොච්චිය/fpspnehr;
rp/ Killinochchi",Flood,2021.04.14,1,4,,,,,1,,,,,,
,,,"මුලතිව්
Ky;iyj;jPT Mulaitivu",Lightning,2021.04.15,3,10,3,,,,,,,,,,
,දිස්ික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,4,14,3,0,0,0,1,0,0,0,0,0,
,පළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,4,14,3,0,0,0,1,0,0,0,0,0,
"ඌව/Cth
khfhzk;/Uva",5,"බදුල්ල/gJs;is/B
adulla",Haldummulla,Drowning,2021.04.15,1,2,2,,,,,,,,,,
,දිස්ික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,1,2,2,0,0,0,0,0,0,0,0,0,
,පළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,1,2,2,0,0,0,0,0,0,0,0,0,
"මධ්‍යම පලොත
kj;jpa
khfhzk;
Central",,,Gagaihalakorale,,2021.04.02,1,4,,,,,1,,,,,,
,,,Medadumbara,,2021.04.14,2,2,,,,,2,,,,,,
,,,Pathadumbara,High wind & Heavy,2021.04.14,1,6,,,,,1,,,,,,
,,,Harispaththuwa,Rain,2021.04.11,2,7,,,,,2,,,,,,
,,,Thumpane,,2021.04.15,1,4,,,,,1,,,,,,
,,"නුවර
fz;b",Pathahewaheta,,2021.04.15,3,12,,,,,3,,,,,,
,6,Kandy,Gagawatakorale,Flash Flood,2021.04.15,195,846,,,,,,,,,,,
,,,Pasbagekorale,"Heavy Rain & High
Wind",,3,12,,,,,3,,,,,,
,,,,Cutting faliture,2021.04.16,2,9,,,,,2,,,,,,
,,,Panvila,Flash Flood,2021.04.15,12,44,,,,,9,4,,,,,
,,දිස්ික් එ තුව khtl;l $l;Lj;njhif District Total,,,,222,946,0,0,0,0,24,4,0,0,0,0,
,,පළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,222,946,0,0,0,0,24,4,0,0,0,0,
