,,,Ruwanwella,Tree fallen,2025.05.29/30,10,35,,,,,10,,,,,,
,,,Mawanella,High Wind/Tree Falling,2025.05.30,25,90,,,,,25,,,,,,
,,,Dehiovita,"Tree fallen
Tree fallen","2025.05.30/31
2025.05.30/31",77,268,,,,,77,,,,,,
,,,Kegalla,,,13,44,,,,,13,,,,,,
,7,"කෑගල්ල
Nffhiy
Kegalle",Deraniyagala,"High Wind
Tree fallen
Tree fallen
Tree fallen
Tree fallen
Tree fallen
Tree fallen","2025.05.29
2025.05.31
2025.05.30/31
2025.05.31
2025.05.30
2025.05.30/31
2025.05.29/30",34,140,,,,,34,,,,,,
,,,Aranayaka,,,33,126,,,,,33,,,,,,
,,,Warakapola,,,27,91,,,,,27,,,,,,
,,,Bulathkohupitiya,,,4,14,,,,,4,,,,,,
,,,Rabukkana,,,3,8,,,,,3,,,,,,
,,,Galigamuwa,,,9,29,,,,,9,,,,,,
,,,Yatiyanthota,,,7,31,,,,,7,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,242,876,0,0,0,0,242,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,979,3638,0,10,0,0,970,12,1,0,0,0,
"මධ්‍යම පලාත
kj;jpa khfhzk;
Central",8,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Kothmale East,High Wind,2025.05.27-31,37,147,,,,,37,,,1,5,18,Ayiri Tamil School
,,,Walapane,High Wind,2025.05.28-29,4,18,,,,,4,,,,,,
,,,Thalawakele,Cutting faliure,2025.05.28,1,4,,,,,1,,,,,,
,,,,Landslide,2025.05.30-31,1,6,,,,,1,,,,,,
,,,,High Wind,2025.05.30-31,5,21,,,,,5,,,,,,
,,,Hanguranketha,High Wind,2025.05.29-31,12,45,,,,,12,,,,,,
,,,Nuwara Eliya,High Wind,2025.05.29-31,22,109,,1,,,22,,,1,1,5,perakumbura Centre
,,,,Landslide Risk,2025.05.30-31,28,120,,,,,2,,,1,28,120,Carliberg Tamil School
,,,,Cutting faliure,2025.05.30-31,1,6,,,,,1,,,,,,
,,,Kotmale West,Heavy Rain/ Wind,2025.05.30-31,14,50,,,,,14,,,,,,
,,,Ambagamuwa,High Wind,2025.05.29-31,16,51,,,,,16,,,,,,
,,,Norwood,High Wind,2025.05.30-31,13,55,,1,,,13,,,1,3,16,Upper division Kovil
,,,,High Wind,,,,,,,,,,,1,1,3,Morar estate Gn office
,,,Mathurata,High Wind,2025.05.29-31,44,155,,,,,44,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,198,787,0,2,0,0,172,0,0,5,38,162,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,198,787,0,2,0,0,172,0,0,5,38,162,
,9,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Maritimepattu,Drowning,2025.06.01,4,11,4,,,,,,,,,,
උතුරු පලාත,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,4,11,4,0,0,0,0,0,0,0,0,0,
"tl khfhzk
Northen ;",10,"කිලි්නාච්චිය
fpspnehr;rp
Killinochchi",Karachchi,High Wind,2025.05.29,4,9,,,,,4,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,4,9,0,0,0,0,4,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,8,20,4,0,0,0,4,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,2803,10376,4,18,0,1,2683,28,20,5,38,162,
ආපදා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,,,,
,,,,,,,"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,
