"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 14th February 2020 at 0900hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purvie",,"ආපදාව
mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Location
s","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"ඌව
Cth khfhzk;
Uva",1,"බදුල්ල
gJs;is
Badulla",Bandarawela,Heavy Rain,2019.12.20,1,5,,,,,,,,1,1,5,Yowun Senankaya
,,,Passara,Landslide Risk,2019.12.05,5,18,,,,,,,,1,5,18,"Kanawarella sarwodaya
building"
,,,Ella,Landslide Risk,2019.12.20,5,12,,,,,,,,1,5,12,Karandagolla Temple
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,11,35,0,0,0,0,0,0,0,3,11,35,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,11,35,0,0,0,0,0,0,0,3,11,35,
,2,"කෑගල්ල
Nffhiy
Kegalle",Ruwanwella,High Wind,2020.02.12,1,4,,,,,1,,,,,,
"ස්ත්‍බරගමුව පලාත
rg;ufKt",,,,Drought,2020.01.17,220,900,,,,,,,,,,,Distribution of drinking water
,,,Bulathkohupitiya,,2020.02.10,61,277,,,,,,,,,,,
,,,Deraniyagala,,2020.02.06,225,960,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,507,2141,0,0,0,0,1,0,0,0,0,0,
Sabaragamuwa,3,"රත්නපුර
,uj;jpdGhp",Eheliyagoda,Drought,2020.02.07,1921,7959,,,,,,,,,,,
,,Rathnapura,Ayagama,Fire,2020.02.11,1,2,,,,1,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1922,7961,0,0,0,1,0,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,2429,10102,0,0,0,1,1,0,0,0,0,0,
"මධ්‍යම පලාත
kj;jpa khfhzk;
Central",4,"නුවර
fz;b
Kandy",Akurana,Drought,2020.02.11,350,1213,,,,,,,,,,,
,,,,High Wind,2020.02.11,1,2,,,,,1,,,,,,
,,,Minipe,Tree fallen,2020.02.04,1,4,,,,,1,,,,,,
,,,Medadumbara,High Wind,2020.02.12,1,2,,,,,1,,,,,,
,,,Doluwa,,2020.02.11,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,354,1225,0,0,0,0,4,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,354,1225,0,0,0,0,4,0,0,0,0,0,
"Western
Nky; khfhzk
බස්ත්‍රනාහිර පලාත",5,"කළුතර
fSj;Jiw
Kalutara",Kalutara,"Dissolving salts
in drinking water",2020.01.20,19776,78359,,,,,,,,,,,Distribution of drinking water
,,,Beruwala,,,24147,116465,,,,,,,,,,,
,,,Panadura,,,2694,9905,,,,,,,,,,,
,,,Dodangoda,,,4545,13664,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,51162,218393,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,51162,218393,0,0,0,0,0,0,0,0,0,0,
,6,"ගාල්ල
fhyp
Galle",Habaraduwa,Fire,2020.02.12,,,,,,1,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,0,0,0,0,0,1,0,0,0,0,0,0,
"දකුනු පලාත
njd; khfhzk;",7,"හම්බන්තාට
`k;ghe;Njhl;il
Hambantota",Sooriyawewa,Electrocution,2020.02.11,1,1,1,,,,,,,,,,
,,,Beliatta,Tree Fallen,2020.02.11,1,4,,,,,1,,,,,,
Southern,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,5,1,0,0,0,1,0,0,0,0,0,
,8,"මාතර
khj;jiw
Matara",Dondra,High Wind,2020.02.11,1,4,,,,,1,,,,,,
,,,,,2020.02.12,1,5,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,9,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,4,14,1,0,0,1,3,0,0,0,0,0,
