"වයඹ පලාත
tlNky;
khfhzk;
North Western",10,"පුත්තලම
Gj;jsk;
Puttalam",Puttalam,Flood,2026.05.13,474,1264,,,,,,,,,,,
,,,Mundalama,Flood,2026.05.15,66,215,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,540,1479,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,540,1479,0,0,0,0,0,0,0,0,0,0,
"උතුරුමැද පලාත
tlkj;jpa
khfhzk;
North Central",11,අනුරාධ්‍පුර,Palagala,Tree Falls,2026.05.12,1,6,,,,,1,,,,,,
,,"m.Guk;
Anuradhapura",,Heavy Rain,2026.05.12,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,2,10,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,2,10,0,0,0,0,2,0,0,0,0,0,
"උතුරු පලාත tl
khfhzk;
Northen ;",12,යාපනය,Chenkanai,High Wind,2026.05.14,3,11,,,,,3,,,,,,
,,aho;g;ghzk;,,Lightning,2026.05.14,1,6,1,,,,,,,,,,
,,Jaffna,Karaveddy,High Wind,2026.05.14,2,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,6,21,1,0,0,0,4,0,0,0,0,0,
,13,,Thunukkai,Flood,2026.05.15,1,3,,,,,1,,,,,,
,,මුලතිව්,Welioya,Heavy Rain,2026.05.14,1,3,,,,,1,,,,,,
,,Ky;iyj;jPT,Puthukkudiyruppu,Heavy Rain,2026.05.17,3,8,,,,,3,,,,,,
,,Mulaitivu,,Lightning,2026.05.17,2,6,,,,,2,,,,,,
,,,Manthai east,Heavy Rain,2026.05.17,5,13,,,,5,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,12,33,0,0,0,5,7,0,0,0,0,0,
,14,"මනනාරම
kd;dhH Mannar",Manthai West,"Heavy Rain &
Lightning",2026.05.16,5,24,,,,,5,,,,,,
,,,Nanattan,,,12,38,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,17,62,0,0,0,0,5,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,35,116,1,0,0,5,16,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,1614,5369,2,1,0,6,231,0,1,0,0,0,
ආපදා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,,,,
,,,,,,,"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,
