"මධ්‍යම පලාත
kj;jpa khfhzk;
Central",,,Udapalatha,,2022.10.31,1,4,,,,,1,,,,,,
,,,,,2022.11.06,1,2,,,,,1,,,,,,
,,,Ududumbara,,2022.10.28,1,2,,,,,1,,,,,,
,,,Yatinuwara,Cutting Faliure,2022.11.06,3,12,,,,,3,,,,,,
,,,Medadumbara,Heavy Rain & Highwind,2022.10.31,1,4,,,,,1,,,,,,
,,,,Cutting Faliure,2022.11.06,1,5,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,50,225,1,1,0,0,39,0,0,0,0,0,
,5,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Walapane,Cutting Faliure,2022.10.31-11.01,2,7,,,,,1,,,,,,
,,,,Tree Fallen,2022.10.30,1,3,,,,,1,,,,,,
,,,Hanguranketha,Rock Fallen,2022.10.31,1,2,,,,,1,,,,,,
,,,Nuwara Eliya,Cutting Faliure,2022.10.30-31,5,21,,,,,4,,,,,,
,,,,Flood,2022.10.30,4,23,,,,,,,,,,,
,,,,Landslide,2022.10.30,1,3,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,14,59,0,0,0,0,8,0,0,0,0,0,
,6,"මාතගල්
khj;jis
Matale",Rattota,Heavy Rain,2022.11.04/05,5,16,,,,1,,,,1,4,13,Muththuvinayagar Kovil
,,,,Collapses of wall,2022.11.05,,,1,,,,,,,,,,
,,,Pallepola,"Heavy Rain/ Landslide
Risk",2022.11.04,16,48,,,,,,,,,,,
,,,Ambangagakorale,,,1,4,,,,,1,,,,,,
,,,Yatawaththa,,2022.11.02-07,5,21,,,,,5,,,,,,
,,,Mathale,,2022.11.08,1,4,,,,,,,,,,,
,,,Ukuwela,,2022.11.07-08,4,15,,,,,4,,,,,,
,,,Galewela,,2022.11.08,1,4,,,,,1,,,,,,
,,,Wilgamuwa,,2022.11.07,3,6,,,,,3,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,36,118,1,0,0,1,14,0,0,1,4,13,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,100,402,2,1,0,1,61,0,0,1,4,13,
"උතුරු පලාත
tl khfhzk;
Northen",7,"යාපනය
aho;g;ghzk; Jaffna",Sandilippay,Flash Flood,2022.10.30-11.01,12,37,,,,,,,,,,,
,,,,,2022.11.01,1,5,,,,,1,,,,,,
,,,,,2022.11.07,1,4,,,,,1,,,,,,
,,,Uduvil,,2022.11.01,1,5,,,,,1,,,,,,
,,,Kopay,,2022.11.01 / 03,3,11,,,,,3,,,,,,
,,,Jaffna,,2022.11.04,1,3,,,,1,,,,,,,
,,,Chavakachcheri,,2022.11.08,2,5,,,,,2,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,21,70,0,0,0,1,8,0,0,0,0,0,
,8,"මුලතිව් Ky;iyj;jPT
Mulaitivu",Maritimepattu,Lightning,2022.11.03,1,5,,,,,1,,,,,,
,,,Puthukudiyirippu,High Wind,2022.11.07,1,5,,,,,1,,,,,,
,,,,,2022.11.08,2,6,,,,,2,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,4,16,0,0,0,0,4,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,25,86,0,0,0,1,12,0,0,0,0,0,
"නැගගනහිර පලාත
fpof;F Eastern",9,"ත්‍රීකුණාමලය jp.kiy
Trincomalee",Seruwila,Lightning,2022.11.02,2,5,1,1,,,,,,,,,
,,,Kinniya,High Wind,2022.11.02,1,6,,,,,1,,,,,,
,,,,Heavy Rain,2022.11.05,3,11,,,,,3,,,,,,
,,,Kanthale,Heavy Rain,2022.11.05,1,1,,,,,1,,,,,,
,,,Town & Gravets,Heavy Rain,2022.11.03,1,1,,,,,1,,,,,,
,,,,Lightning,2022.11.03,1,3,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,9,27,1,1,0,0,7,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,9,27,1,1,0,0,7,0,0,0,0,0,
