"ස්ත්‍බරගමුව පලොත
rg;ufKt
Sabaragamuwa",7,"කෑගල්ල
Nffhiy
Kegalle",Ruwanwella,Tree Fallen,2020.10.14,5,19,,,,,1,,,,,,
,,,Warakapola,High Wind,2020.10.14,2,8,,,,,2,1,,,,,
,,,Bulathkohupitiya,High Wind,2020.10.15,2,9,,,,,2,,,,,,
,,,Aranayake,Tree Fallen,2020.10.14,1,2,,,,,,,,,,,
,,,Mawanella,Tree Fallen,2020.10.15,2,8,,,,,2,,,,,,
,,,Yatiyanthota,Heavy Rain,2020.10.15,5,27,,,,,5,,,,,,
,,,,Lightning,2020.10.15,2,9,,,,,2,,,,,,
,,,Rambukkana,Wind,2020.10.14,3,12,,,,,2,1,,,,,
,,,Kegalle,Tree Fallen,2020.10.14,1,2,,,,,1,,,,,,
,,,Galigamuwa,High Wind,2020.10.14,14,52,1,,,,11,,,,,,"One Person died due to Tree
Fallen"
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,37,148,1,0,0,0,28,2,0,0,0,0,
,8,"රත්නපුර
,uj;jpdGhp
Rathnapura",Balangoda,Rock Fallen Risk,2020.10.12,15,65,,,,,,,,2,13,56,Pettigala Tamil School
,,,Imbulpe,Hlgh Wind,2020.10.14,9,34,2,1,,,5,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,24,99,2,1,0,0,5,0,0,2,13,56,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,61,247,3,1,0,0,33,2,0,2,13,56,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,120,473,4,1,0,12,79,3,0,3,25,110,
,,,"රොජකොරි භොර නිළධ්‍ොරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ො ක ළ නොකරණ ධ්‍යස්ත්‍රථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍/ර njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
මවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
……………………………………………………….,,,,,,,,,,,,,,,,,,
