"දකුනු පලොත
njd; khfhzk;
Southern",19,"හම්බන්මතොට
`k;ghe;Njhl;ilH
ambantota",Katuwana,Heavy Rain,"2019.11.30-
2019.12.03",5,18,,,,,5,,,,,,
,,,Thissamaharamaya,,2019.11.29/30,14,62,,,,,2,,,,,,
,,,Sooriyawewa,,2019.12.03,2,7,,,,,2,,,,,,
,,,Walasmulla,,2019.12.01,4,19,,,,,4,,,,,,
,,,Thangalla,,2019.12.02,1,6,,,,,,,,,,,
,,,Hambantota,,2019.12.05,11,38,,,,,11,,,,,,
,,,Weeraketiya,,2019.12.02,3,11,,,,,1,2,,,,,
,,,Belliattha,,2019.12.03,1,3,,,,1,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,41,164,0,0,0,1,25,2,0,0,0,0,
,20,"ොතර
khj;jiw
Matara",Kotapola,Heavy Rain,"2019.12.03 -
2019.12.05",4,9,,,,,4,,,,,,
,,,Hakmana,,,2,8,,,,,2,,,,,,
,,,Kamburupitiya,,,1,4,,,,,1,,,,,,
,,,Kirinda,,,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,8,25,0,0,0,0,8,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,49,189,0,0,0,1,33,2,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,45771,156522,11,9,1,22,837,14,31,36,925,3135,
,,,"රොජකොරි භොර නිළධොරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :
ආ ප ද ො ක ළ න ො ක ර ණ ධ ය ස්ත්‍ රථ ො න ය / m d H j ;j K f h i k j ;J t e p i y a k ;/ D i s a s t e r M a n a g e m e n t C e n t r e
හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136
ෆැක්ස්ත්‍/ර njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
මවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,……………………………………………………….,,,,,,,,,,,,,,,
,,,T.W.K.I. Pushpakumara,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
